run,relative_s,error_m
max/run02,8.783701181411711,1.091984886549267
max/run02,8.883701181411713,1.0921910412754587
max/run02,8.98370118141171,1.0922514551806
max/run02,9.083701181411712,1.0919653583871918
max/run02,9.18370118141171,1.0917073781634583
max/run02,9.283701181411711,1.0931296906543522
max/run02,9.383701181411709,1.0935212729044985
max/run02,9.48370118141171,1.0935597079020123
max/run02,9.583701181411708,1.0924333990869743
max/run02,9.68370118141171,1.092557063153487
max/run02,9.783701181411708,1.0937369390456457
max/run02,9.883701181411709,1.094364072094947
max/run02,9.983701181411707,1.0954192048725657
max/run02,10.083701181411708,1.0950209348700946
max/run02,10.183701181411706,1.0943530783629847
max/run02,10.283701181411708,1.0932462763661743
max/run02,10.383701181411706,1.0930124462344137
max/run02,10.483701181411707,1.0924769215776564
max/run02,10.583701181411705,1.0931882177990209
max/run02,10.683701181411706,1.0933864825378756
max/run02,10.783701181411704,1.093361579487412
max/run02,10.883701181411706,1.0939705293907869
max/run02,10.983701181411703,1.0947276684681997
max/run02,11.083701181411705,1.0966177322075579
max/run02,11.183701181411703,1.0970554671993815
max/run02,11.283701181411704,1.0968133368013666
max/run02,11.383701181411702,1.0968168685680209
max/run02,11.483701181411703,1.0968773110546537
max/run02,11.583701181411701,1.0966292335605277
max/run02,11.683701181411703,1.0966546065755811
max/run02,11.7837011814117,1.0958714528742557
max/run02,11.883701181411702,1.095432906373264
max/run02,11.9837011814117,1.0953638636386267
max/run02,12.083701181411701,1.094770343303702
max/run02,12.183701181411699,1.0952286017769064
max/run02,12.2837011814117,1.096334220391687
max/run02,12.583701181411698,1.0954747517160566
max/run02,12.683701181411699,1.0956377377397186
max/run02,12.783701181411697,1.0960106290388054
max/run02,12.883701181411698,1.0956912119394362
max/run02,12.983701181411696,1.0951099275715421
max/run02,13.083701181411698,1.0950631411390677
max/run02,13.183701181411696,1.096269436620995
max/run02,13.283701181411697,1.0957014101232863
max/run02,13.383701181411695,1.0961812173258254
max/run02,13.783701181411693,1.0984292938913405
max/run02,13.883701181411695,1.0991562422152128
max/run02,14.183701181411692,1.0990403667555648
max/run02,14.283701181411693,1.0993561026543741
max/run02,14.383701181411691,1.0982195564686437
max/run02,14.483701181411693,1.0978760641112846
max/run02,14.58370118141169,1.098490709354602
max/run02,15.08370118141169,1.0984009916635584
max/run02,15.183701181411688,1.0986199077873506
max/run02,15.28370118141169,1.0989298985369549
max/run02,15.383701181411688,1.0981408822124645
max/run02,15.48370118141169,1.0978911900878545
max/run02,15.583701181411687,1.0986282877015936
max/run02,15.683701181411688,1.0969379795714211
max/run02,15.783701181411686,1.09639848430391
max/run02,15.883701181411688,1.0969694259688185
max/run02,15.983701181411686,1.0978911924467187
max/run02,16.383701181411684,1.098747281057033
max/run02,16.483701181411686,1.0976870570988058
max/run02,16.583701181411687,1.0980498493642343
max/run02,16.683701181411685,1.0968750657532687
max/run02,16.783701181411683,1.096513521580883
max/run02,17.18370118141168,1.0989734909274733
max/run02,17.283701181411683,1.0991946367819845
max/run02,17.383701181411684,1.0985805120993934
max/run02,17.483701181411682,1.0981339446340164
max/run02,17.58370118141168,1.0982069788859004
max/run02,17.68370118141168,1.0976581847894582
max/run02,17.783701181411683,1.0975580991873455
max/run02,17.88370118141168,1.098185149814327
max/run02,17.98370118141168,1.0983681228493682
max/run02,18.08370118141168,1.0983304112804235
max/run02,19.083701181411676,1.0995769028970594
max/run02,19.383701181411677,1.1002590991783454
max/run02,19.483701181411675,1.0991871557584303
max/run02,19.583701181411673,1.0991467247713873
max/run02,19.683701181411674,1.098772753844538
max/run02,19.783701181411676,1.0985717049671326
max/run02,19.883701181411674,1.0984460406791645
max/run02,19.98370118141167,1.0979793518423886
max/run02,20.083701181411673,1.0968711735054901
max/run02,20.283701181411672,1.0988555128034059
max/run02,20.38370118141167,1.100039463781305
max/run02,20.48370118141167,1.0995961676680688
max/run02,20.583701181411673,1.0987518772339016
max/run02,20.68370118141167,1.098235470014299
max/run02,20.78370118141167,1.0990363511631138
max/run02,20.88370118141167,1.098605619477507
max/run02,20.98370118141167,1.0983380591198837
max/run02,21.08370118141167,1.0986041925076064
max/run02,21.183701181411667,1.0987077250562887
max/run02,21.28370118141167,1.0981206450626055
max/run02,21.38370118141167,1.098333969099063
max/run02,21.483701181411668,1.0981933721577035
max/run02,21.583701181411666,1.0980724723802175
max/run02,21.683701181411667,1.0971775817748215
max/run02,21.983701181411664,1.0988661814751257
max/run02,22.083701181411666,1.1004530940374642
max/run02,22.183701181411667,1.1005914393324263
max/run02,22.283701181411665,1.0983314286008536
max/run02,22.383701181411663,1.0981005206727907
max/run02,22.483701181411664,1.0974372962012946
max/run02,22.583701181411666,1.0973109931585472
max/run02,22.683701181411664,1.0993925552412045
max/run02,22.78370118141166,1.0998968100170397
max/run02,22.883701181411663,1.1003039290777517
max/run02,22.983701181411664,1.099174439621103
max/run02,23.083701181411662,1.099097327927178
max/run02,23.18370118141166,1.1001444691488937
max/run02,23.28370118141166,1.101913873492629
max/run02,23.383701181411663,1.1016999029461398
max/run02,23.48370118141166,1.1001162065129766
max/run02,23.58370118141166,1.0978779312772056
max/run02,23.983701181411657,1.1001520481969478
max/run02,24.08370118141166,1.1003259161118109
max/run02,24.383701181411656,1.1015795468070968
max/run02,24.483701181411657,1.1007222909906855
max/run02,24.58370118141166,1.100858829439527
max/run02,24.683701181411656,1.0996253099405473
max/run02,24.783701181411654,1.099051529451002
max/run02,24.883701181411656,1.0989422519565664
max/run02,24.983701181411657,1.100116311523543
max/run02,25.083701181411655,1.1005615385696534
max/run02,25.183701181411653,1.1023174075464954
max/run02,25.283701181411654,1.1020965454709353
max/run02,25.383701181411656,1.0983805722369981
max/run02,25.483701181411654,1.095511307142551
max/run02,25.58370118141165,1.0941971372095907
max/run02,25.683701181411653,1.097181882597155
max/run02,25.783701181411654,1.1008358746513134
max/run02,25.883701181411652,1.1045673640716793
max/run02,25.98370118141165,1.1078224780722008
max/run02,26.28370118141165,1.0940004068187916
max/run02,26.38370118141165,1.0861656103179176
max/run02,26.48370118141165,1.0801238715798853
max/run02,26.58370118141165,1.080447675057267
max/run02,26.68370118141165,1.0846622115081654
max/run02,26.783701181411647,1.0921241056040945
max/run02,26.883701181411645,1.0983083568012535
max/run02,26.983701181411647,1.1041646181790723
max/run02,27.083701181411648,1.1126914218521617
max/run02,27.183701181411642,1.123846192835567
max/run02,27.483701181411647,1.0993152170188802
max/run02,27.58370118141164,1.0917425217847352
max/run02,27.683701181411642,1.1051655896348005
max/run02,27.783701181411644,1.1311355788825932
max/run02,27.883701181411645,1.135723477621627
max/run02,27.98370118141164,1.1246291339436907
max/run02,28.08370118141164,1.1219621186676254
max/run02,28.183701181411642,1.1380153184140929
max/run02,28.283701181411644,1.1519236673761477
max/run02,28.383701181411638,1.165908106586174
max/run02,28.48370118141164,1.1965275790773418
max/run02,28.58370118141164,1.2222499168364616
max/run02,28.683701181411642,1.2372243029961967
max/run02,28.783701181411637,1.2492617974040714
max/run02,28.883701181411638,1.2317180951298352
max/run02,28.98370118141164,1.228156614405358
max/run02,29.08370118141164,1.2149992100741658
max/run02,29.183701181411635,1.2255482147972243
max/run02,29.283701181411637,1.2297327887097458
max/run02,29.383701181411638,1.2462913456734446
max/run02,29.48370118141164,1.2556297753253247
max/run02,29.783701181411637,1.2678304418989403
max/run02,29.883701181411638,1.274619065984199
max/run02,29.983701181411632,1.28165855632857
max/run02,30.083701181411634,1.3055548898262412
max/run02,30.183701181411635,1.306028342514399
max/run02,30.583701181411634,1.3490579730689358
max/run02,30.683701181411635,1.3484849999863968
max/run02,30.78370118141163,1.3438658175191338
max/run02,30.88370118141163,1.3405805716373633
max/run02,30.983701181411632,1.3445229073936023
max/run02,31.083701181411634,1.3726471679457135
max/run02,31.183701181411628,1.3770274381912742
max/run02,31.28370118141163,1.3745225483255115
max/run02,31.583701181411627,1.4096310828506584
max/run02,31.683701181411628,1.4100311038338735
max/run02,31.78370118141163,1.417495537355926
max/run02,31.88370118141163,1.4219207025047436
max/run02,32.28370118141163,1.4578982423313165
max/run02,32.383701181411624,1.4800949639039642
max/run02,32.483701181411625,1.4835924562794474
max/run02,32.58370118141163,1.483276620155703
max/run02,32.68370118141162,1.4820863393988761
max/run02,32.78370118141162,1.4847325174412263
max/run02,32.883701181411624,1.4834077689195608
max/run02,33.08370118141163,1.4951935278610637
max/run02,33.18370118141162,1.4927516234948257
max/run02,33.28370118141162,1.4921481867649709
max/run02,33.383701181411624,1.488303739821118
max/run02,33.78370118141162,1.4947274371910684
max/run02,33.883701181411624,1.4950835634857278
max/run02,33.98370118141162,1.4943134325934886
max/run02,34.283701181411615,1.5249556461383655
max/run02,34.38370118141162,1.5277720037387155
max/run02,34.48370118141162,1.522253258103897
max/run02,34.58370118141162,1.529611909288577
max/run02,34.68370118141162,1.5335871541587318
max/run02,34.783701181411615,1.5362973965211635
max/run02,34.88370118141162,1.5379043524771503
max/run02,34.98370118141162,1.563157731862875
max/run02,35.08370118141161,1.560924356975479
max/run02,35.183701181411614,1.5684397127509577
max/run02,35.283701181411615,1.5781619423096023
max/run02,35.38370118141162,1.5746575030659917
max/run02,35.48370118141162,1.5656155057790677
max/run02,35.58370118141161,1.5624685046486717
max/run02,35.683701181411614,1.5581180986145502
max/run02,35.783701181411615,1.5716526541027653
max/run02,35.88370118141161,1.5732158456978458
max/run02,35.98370118141161,1.5625937972942803
max/run02,36.08370118141161,1.5526334333091893
max/run02,36.183701181411614,1.5658775498237403
max/run02,36.283701181411615,1.564014400785689
max/run02,36.38370118141161,1.5693431294948235
max/run02,36.48370118141161,1.5687763741839236
max/run02,36.58370118141161,1.5625524076050739
max/run02,36.68370118141161,1.555641945138107
max/run02,36.78370118141161,1.564429451691303
max/run02,36.88370118141161,1.5574498254704265
max/run02,37.18370118141161,1.5687283643265548
max/run02,37.28370118141161,1.5663243693145905
max/run02,37.38370118141161,1.579591640857747
max/run02,37.483701181411604,1.5768165046866676
max/run02,37.583701181411605,1.5769225144760401
max/run02,37.68370118141161,1.5766256123065705
max/run02,37.78370118141161,1.574707004068929
max/run02,37.88370118141161,1.5710183561385758
max/run02,37.983701181411604,1.565099098933622
max/run02,38.083701181411605,1.5771716496627801
max/run02,38.18370118141161,1.5683265494994796
max/run02,38.2837011814116,1.565962732398842
max/run02,38.3837011814116,1.5810613730727634
max/run02,38.483701181411604,1.5747684126458221
max/run02,38.583701181411605,1.5654753929395424
max/run02,38.68370118141161,1.5732973014331286
max/run02,38.7837011814116,1.5782998138894746
max/run02,38.8837011814116,1.5626818762977763
max/run02,38.983701181411604,1.549485758950688
max/run02,39.2837011814116,1.5462718210620383
max/run02,39.3837011814116,1.5604669353733922
max/run02,39.483701181411604,1.5456455718675124
max/run02,39.5837011814116,1.5270789822372342
max/run02,39.6837011814116,1.536202543811767
max/run02,39.7837011814116,1.5162750422443858
max/run02,39.883701181411595,1.4949549354457312
max/run02,39.9837011814116,1.505769426535592
max/run02,40.0837011814116,1.4872092253094258
max/run02,40.1837011814116,1.4635358846644264
max/run02,40.2837011814116,1.4660661965834199
max/run02,40.383701181411595,1.4465312334924614
max/run02,40.4837011814116,1.4577220368261596
max/run02,40.5837011814116,1.4551888952985939
max/run02,40.68370118141159,1.451778151098352
max/run02,40.783701181411594,1.443906258272965
max/run02,40.883701181411595,1.4298476995360543
max/run02,40.9837011814116,1.4305223861968452
max/run02,41.0837011814116,1.4191067822691783
max/run02,41.18370118141159,1.4074356978626477
max/run02,41.283701181411594,1.4185303461067569
max/run02,41.383701181411595,1.3895655891134886
max/run02,41.68370118141159,1.3317680455992467
max/run02,41.783701181411594,1.3313923416061033
max/run02,41.883701181411595,1.3330292074894732
max/run02,41.98370118141159,1.3345000572478414
max/run02,42.08370118141159,1.3202635309363808
max/run02,42.18370118141159,1.3123097805415675
max/run02,42.28370118141159,1.314190020613319
max/run02,42.38370118141159,1.3150132039178568
max/run02,42.48370118141159,1.3179518723037456
max/run02,42.58370118141159,1.3120798304034778
max/run02,42.88370118141159,1.2978485184280457
max/run02,42.98370118141159,1.2967206237541733
max/run02,43.28370118141159,1.2746793469439794
max/run02,43.38370118141159,1.2630077621183138
max/run02,43.48370118141159,1.2569479111796689
max/run02,43.583701181411584,1.269927669235636
max/run02,43.683701181411585,1.2633091779592376
max/run02,43.78370118141159,1.2596989676044597
max/run02,43.88370118141158,1.27052891081649
max/run02,43.98370118141158,1.264762446073714
max/run02,44.28370118141159,1.2624000041033479
max/run02,44.38370118141158,1.2686356445964504
max/run02,44.48370118141158,1.2596028382923041
max/run02,44.583701181411584,1.261367303319611
max/run02,44.68370118141158,1.255246915386156
max/run02,44.78370118141158,1.250609299441377
max/run02,44.88370118141158,1.2371676861723349
max/run02,44.98370118141158,1.2437389923478341
max/run02,45.083701181411584,1.23629944825843
max/run02,45.18370118141158,1.2359963232920173
max/run02,45.28370118141158,1.2256328632739604
max/run02,45.38370118141158,1.2291376476248734
max/run02,45.483701181411575,1.2256105925923018
max/run02,45.58370118141158,1.2167952307185501
max/run02,45.68370118141158,1.217259450743129
max/run02,45.78370118141158,1.2102077536821707
max/run02,45.88370118141158,1.2001042013443879
max/run02,45.983701181411575,1.2123206987897714
max/run02,46.08370118141158,1.1984468742968954
max/run02,46.18370118141158,1.209355695758109
max/run02,46.28370118141157,1.2063504780876129
max/run02,46.383701181411574,1.1920540775036175
max/run02,46.483701181411575,1.1903059527607875
max/run02,46.58370118141158,1.1806205825376999
max/run02,46.68370118141158,1.1645577357655321
max/run02,46.78370118141157,1.1812654226859611
max/run02,47.08370118141157,1.1822489794620528
max/run02,47.18370118141157,1.1768781188371904
max/run02,47.28370118141157,1.1833897562428197
max/run02,47.383701181411574,1.166460434973557
max/run02,47.483701181411575,1.1475335555230488
max/run02,47.58370118141157,1.1604472337621567
max/run02,47.68370118141157,1.151433358152333
max/run02,47.78370118141157,1.1314784477747357
max/run02,48.08370118141157,1.1437174930163612
max/run02,48.18370118141157,1.1300010416410995
max/run02,48.28370118141157,1.1108487735139734
max/run02,48.38370118141157,1.1261673231417972
max/run02,48.48370118141157,1.1096571042579728
max/run02,48.58370118141157,1.1126746340612204
max/run02,48.683701181411564,1.097148423162594
max/run02,48.783701181411566,1.0877716252803704
max/run02,48.88370118141157,1.1098846718741697
max/run02,48.98370118141157,1.0822270902594364
max/run02,49.08370118141157,1.0551968650266854
max/run02,49.183701181411564,1.0653815843516796
max/run02,49.283701181411566,1.056980293294861
max/run02,49.38370118141157,1.058676990133712
max/run02,49.48370118141156,1.0513944726287054
max/run02,49.58370118141156,1.0481947432165932
max/run02,49.683701181411564,1.0507298770982678
max/run02,49.783701181411566,1.0468049776487354
max/run02,49.88370118141157,1.0423561505057222
max/run02,49.98370118141156,1.0462079018402934
max/run02,50.08370118141156,1.0390998088811976
max/run02,50.183701181411564,1.0420549060273658
max/run02,50.28370118141156,1.0312481421579631
max/run02,50.38370118141156,1.0253573552673196
max/run02,50.48370118141156,1.01755675406685
max/run02,50.58370118141156,1.0197232058476378
max/run02,50.683701181411564,1.026844380211782
max/run02,50.78370118141156,1.0256189953959605
max/run02,50.88370118141156,1.015421366743466
max/run02,50.98370118141156,1.0105690184068044
max/run02,51.083701181411556,0.9948012791760147
max/run02,51.18370118141156,0.9870510587971577
max/run02,51.28370118141156,1.0045164779078157
max/run02,51.38370118141156,1.0015946289960935
max/run02,51.68370118141156,1.0041839173796534
max/run02,51.78370118141156,0.9918341236497014
max/run02,51.88370118141155,1.013043612615729
max/run02,51.983701181411554,1.0605360836489095
max/run02,52.083701181411556,1.0508684595484499
max/run02,52.18370118141156,1.0559249363447238
max/run02,52.28370118141156,1.053924685080562
max/run02,52.38370118141155,1.0285904012779439
max/run02,52.483701181411554,1.014198944674441
max/run02,52.583701181411556,1.0364470367995082
max/run02,52.68370118141155,1.0252223104641895
max/run02,52.78370118141155,1.0035744428332813
max/run02,52.88370118141155,1.0404082718206722
max/run02,52.983701181411554,1.011313194160069
max/run02,53.083701181411556,0.9950881292150139
max/run02,53.18370118141155,1.0246595186181133
max/run02,53.28370118141155,0.9947000183296061
max/run02,53.38370118141155,0.9791264454787924
max/run02,53.48370118141155,1.0083435454309653
max/run02,53.58370118141155,0.9917283630475133
max/run02,53.68370118141155,0.9887399841580703
max/run02,53.78370118141155,0.9776356419928085
max/run02,53.88370118141155,0.9619112196584865
max/run02,53.98370118141155,0.9731370205543259
max/run02,54.08370118141155,0.9495037240696101
max/run02,54.48370118141155,0.7744602666237431
max/run02,54.58370118141155,0.7668440682203512
max/run02,54.68370118141155,0.7867034186724058
max/run02,54.98370118141155,0.8007841586557664
max/run02,55.08370118141154,0.7732849069849838
max/run02,55.18370118141154,0.7660581030806394
max/run02,55.283701181411544,0.8117117812476546
max/run02,55.383701181411546,0.8474909163451589
max/run02,55.48370118141155,0.8452018893992316
max/run02,55.58370118141154,0.8505240373770713
max/run02,55.88370118141154,0.8949128389220897
max/run02,55.98370118141154,0.9017052065167807
max/run02,56.08370118141154,0.9025867412693824
max/run02,56.18370118141154,0.9306655617079139
max/run02,56.283701181411544,0.9245153806877625
max/run02,56.38370118141154,0.9056712105132975
max/run02,56.48370118141154,0.8929917671568791
max/run02,56.58370118141154,0.876456327400055
max/run02,56.683701181411536,0.8338927600198873
max/run02,56.78370118141154,0.8180094189037377
max/run02,56.88370118141154,0.8082075004996899
max/run02,57.183701181411536,0.7969095448321852
max/run02,57.28370118141154,0.782545868174532
max/run02,57.38370118141154,0.7915788663179357
max/run02,57.48370118141153,0.799402217184956
max/run02,57.583701181411534,0.7843040961213956
max/run02,57.683701181411536,0.790538642310537
max/run02,57.78370118141154,0.8067457693227142
max/run02,57.88370118141154,0.8035370483087861
max/run02,57.98370118141153,0.8064860611464867
max/run02,58.083701181411534,0.7791974491189377
max/run02,58.183701181411536,0.7605267234488781
max/run02,58.28370118141153,0.7669616425304507
max/run02,58.38370118141153,0.762317560975765
max/run02,58.48370118141153,0.7587215956772678
max/run02,58.583701181411534,0.7430545016585705
max/run02,58.683701181411536,0.7400159766719951
max/run02,58.98370118141153,0.7311846351277496
max/run02,59.08370118141153,0.7101167354791703
max/run02,59.183701181411536,0.718004915999151
max/run02,59.28370118141153,0.7089464621627952
max/run02,59.38370118141154,0.6989530825833501
max/run02,59.683701181411536,0.6985959403689743
max/run02,59.78370118141153,0.6849044034613946
max/run02,59.883701181411524,0.6958363167745174
max/run02,59.98370118141153,0.695610051493997
max/run02,60.08370118141153,0.6938639765956001
max/run02,60.383701181411524,0.7375385810820486
max/run02,60.48370118141153,0.75644034531618
max/run02,60.58370118141153,0.7596392229152419
max/run02,60.883701181411524,0.7675214288408062
max/run02,60.98370118141153,0.741772629369208
max/run02,61.08370118141153,0.7531036435467643
max/run02,61.18370118141152,0.7516663052142861
max/run02,61.28370118141153,0.7364563527494786
max/run02,61.383701181411524,0.7432496407626132
max/run02,61.48370118141152,0.7316806966141824
max/run02,61.58370118141153,0.7056665143821398
max/run02,61.68370118141152,0.7129882261962409
max/run02,61.78370118141153,0.717163010690928
max/run02,61.883701181411524,0.7200789755786134
max/run02,61.98370118141152,0.7190918108609948
max/run02,62.08370118141153,0.7158216763123993
max/run02,62.18370118141152,0.6990198840009234
max/run02,62.283701181411516,0.7149774264734949
max/run02,62.383701181411524,0.7151250187801258
max/run02,62.48370118141152,0.7059645259684875
max/run02,62.58370118141153,0.7069279522238282
max/run02,62.68370118141152,0.7012482129611571
max/run02,62.783701181411516,0.6806118814939391
max/run02,62.883701181411524,0.6988380598323682
max/run02,62.98370118141152,0.686488071982184
max/run02,63.08370118141151,0.6905065258360389
max/run02,63.58370118141151,0.6631736859650134
max/run02,63.68370118141152,0.6725943666266866
max/run02,63.783701181411516,0.6664486071083219
max/run02,63.88370118141151,0.6532055780625853
max/run02,63.98370118141152,0.6515709478931503
max/run02,64.08370118141151,0.645558270207577
max/run02,64.18370118141151,0.6380117917136553
max/run02,64.28370118141152,0.6280631671495455
max/run02,64.38370118141151,0.6364779433055612
max/run02,64.48370118141152,0.6292721186203647
max/run02,64.58370118141151,0.6366838415281727
max/run02,64.68370118141151,0.6371274322398331
max/run02,64.78370118141152,0.641338611610748
max/run02,64.88370118141151,0.6491420623145581
max/run02,64.9837011814115,0.6591056578753102
max/run02,65.08370118141151,0.6591691741382082
max/run02,65.18370118141151,0.6572036439870834
max/run02,65.58370118141151,0.650126954236445
max/run02,65.68370118141151,0.6459829335750688
max/run02,65.7837011814115,0.6447609234992626
max/run02,66.08370118141151,0.6506136013448917
max/run02,66.18370118141151,0.6587518323935053
max/run02,66.2837011814115,0.6454557107972332
max/run02,66.38370118141151,0.6556371294297793
max/run02,66.4837011814115,0.6444473698934956
max/run02,66.5837011814115,0.6467280315135112
max/run02,66.68370118141151,0.6382060136558679
max/run02,66.7837011814115,0.6204536159059566
max/run02,66.8837011814115,0.6248223598196303
max/run02,66.9837011814115,0.6188376741711388
max/run02,67.0837011814115,0.61657751985191
max/run02,67.18370118141151,0.6108273338606495
max/run02,67.2837011814115,0.6072838170943835
max/run02,67.3837011814115,0.5930502825795538
max/run02,67.4837011814115,0.5983961909973436
max/run02,67.5837011814115,0.599233610724109
max/run02,67.8837011814115,0.5982520718306169
max/run02,67.9837011814115,0.5924159107374131
max/run02,68.0837011814115,0.6099916784567628
max/run02,68.1837011814115,0.6100087876742737
max/run02,68.2837011814115,0.5982376763249379
max/run02,68.3837011814115,0.5971522275526611
max/run02,68.48370118141149,0.5909968393180135
max/run02,68.5837011814115,0.5910437709445778
max/run02,68.6837011814115,0.5995183197944386
max/run02,68.7837011814115,0.5915101306263241
max/run02,68.8837011814115,0.6110760457414978
max/run02,68.98370118141149,0.6375529066741285
max/run02,69.0837011814115,0.6339581454337242
max/run02,69.1837011814115,0.6665686244910332
max/run02,69.2837011814115,0.6804500440817436
max/run02,69.3837011814115,0.6549337903897908
max/run02,69.48370118141149,0.6722410626611995
max/run02,69.5837011814115,0.7011714752069738
max/run02,69.6837011814115,0.7268746781502431
max/run02,69.78370118141149,0.7482732026477411
max/run02,69.8837011814115,0.7565636413249038
max/run02,69.98370118141149,0.752359665613151
max/run02,70.08370118141148,0.8009813345970194
max/run02,70.1837011814115,0.8485923365845035
max/run02,70.28370118141149,0.8885105242129046
max/run02,70.6837011814115,0.8879494536075395
max/run02,70.78370118141149,0.8756691665151907
max/run02,70.8837011814115,0.9099980911718367
max/run02,70.98370118141149,0.9077620959251596
max/run02,71.08370118141148,0.8991248647422936
max/run02,71.1837011814115,0.9114460769155197
max/run02,71.28370118141149,0.9086489485074518
max/run02,71.38370118141148,0.8965044029261761
max/run02,71.48370118141149,0.8560715724114448
max/run02,71.58370118141148,0.7957696128831284
max/run02,71.68370118141148,0.7419781423959924
max/run02,71.78370118141149,0.6829270251688274
max/run02,72.08370118141148,0.6667914082054919
max/run02,72.18370118141148,0.7209711023200971
max/run02,72.28370118141149,0.7653335652078052
max/run02,72.38370118141148,0.8187106106712999
max/run02,72.48370118141149,0.8685008572201467
max/run02,72.58370118141148,0.9031911628822092
max/run02,72.68370118141148,0.9354484480427884
max/run02,72.78370118141149,0.9385139097621354
max/run02,72.88370118141148,0.9541433494036194
max/run02,73.18370118141148,0.9213622864168775
max/run02,73.28370118141147,0.8885908444148805
max/run02,73.38370118141148,0.8906974104805361
max/run02,73.48370118141148,0.8923776175713364
max/run02,73.58370118141148,0.9055367546168622
max/run02,73.68370118141148,0.9027905524317119
max/run02,73.78370118141147,0.894678052765255
max/run02,73.88370118141148,0.907618347189171
max/run02,74.18370118141148,0.9144582701779449
max/run02,74.28370118141147,0.931684422211404
max/run02,74.38370118141148,0.9250188855843503
max/run02,74.48370118141148,0.9204139476216906
max/run02,74.58370118141147,0.9290180333902951
max/run02,74.78370118141147,0.9290243934184418
max/run02,74.88370118141147,0.9398071348761382
max/run02,74.98370118141148,0.9663172223236692
max/run02,75.08370118141147,0.9783341300811892
max/run02,75.18370118141148,0.9882706330237236
max/run02,75.28370118141147,0.9936356861310449
max/run02,75.38370118141147,0.9888938644950226
max/run02,75.48370118141148,0.983652309409436
max/run02,75.58370118141147,0.9933506310008152
max/run02,75.68370118141148,1.0027750888221272
max/run02,75.78370118141147,0.995071132884059
max/run02,75.88370118141147,1.0060527444290837
max/run02,75.98370118141148,0.9937533096980914
max/run02,76.08370118141147,0.9771158361036256
max/run02,76.18370118141146,1.0145574018285404
max/run02,76.28370118141147,0.9938304420447778
max/run02,76.38370118141147,1.0181313106592327
max/run02,76.88370118141147,1.0676185581535034
max/run02,76.98370118141146,1.068409902366607
max/run02,77.08370118141147,1.0527433942438817
max/run02,77.18370118141146,1.0683347995153052
max/run02,77.28370118141147,1.0672163402246722
max/run02,77.38370118141147,1.0551496111808119
max/run02,77.48370118141146,1.061452365840074
max/run02,77.58370118141147,1.0601275656728981
max/run02,77.68370118141146,1.0350532271600823
max/run02,77.78370118141146,1.0493166584322593
max/run02,77.88370118141147,1.058784987782975
max/run02,77.98370118141146,1.0445318348075083
max/run02,78.08370118141146,1.0704087386918162
max/run02,78.18370118141146,1.076441720569404
max/run02,78.28370118141146,1.0575203143555911
max/run02,78.38370118141147,1.0946418661662605
max/run02,78.48370118141146,1.0754428554301463
max/run02,78.58370118141146,1.0900495658165472
max/run02,78.98370118141146,1.0529680576528408
max/run02,79.08370118141146,1.0260811998397852
max/run02,79.18370118141146,1.062850664347573
max/run02,79.28370118141146,1.059743663985397
max/run02,79.38370118141145,1.0502796301210062
max/run02,79.58370118141146,1.0805749539363543
max/run02,79.68370118141145,1.0925253361229035
max/run02,79.78370118141146,1.0646791268040912
max/run02,79.88370118141145,1.0450231552759321
max/run02,79.98370118141146,1.0741772422144098
max/run02,80.08370118141146,1.0295348195474634
max/run02,80.18370118141145,0.9583234096786688
max/run02,80.28370118141146,0.9359429629225214
max/run02,80.48370118141146,0.9898825168200038
max/run02,80.58370118141146,1.0232269271097894
max/run02,80.68370118141145,1.055343301667276
max/run02,80.78370118141146,1.063529637939166
max/run02,80.88370118141145,1.0713551163883615
max/run02,80.98370118141145,1.0833826634326018
max/run02,81.08370118141146,1.1071024326147816
max/run02,81.38370118141145,1.1167671718067456
max/run02,81.48370118141145,1.101203916190128
max/run02,81.58370118141146,1.0865923940837467
max/run02,81.68370118141145,1.0351686365369865
max/run02,81.78370118141144,0.9689465144553643
max/run02,81.88370118141145,0.8943130727110846
max/run02,81.98370118141145,0.8814266079944804
max/run02,82.08370118141146,0.897630523189235
max/run02,82.18370118141145,0.943504324965236
max/run02,82.28370118141144,0.9740949189056046
max/run02,82.38370118141145,0.989789738653148
max/run02,82.48370118141145,1.0231192751713165
max/run02,82.58370118141144,1.0500416042362486
max/run02,82.68370118141145,1.0727506433221474
max/run02,82.78370118141144,1.0471092134013116
max/run02,82.88370118141144,1.0041604242419147
max/run02,83.18370118141145,1.0322246110652435
max/run02,83.28370118141144,1.0342348753224306
max/run02,83.38370118141144,1.0491778564876377
max/run02,83.48370118141145,1.0377541597070863
max/run02,83.58370118141144,1.0261329180135543
max/run02,83.68370118141145,1.0332381553843601
max/run02,83.78370118141144,1.0481846592317776
max/run02,83.88370118141144,1.0428119537666904
max/run02,83.98370118141145,1.0448987451252456
max/run02,84.08370118141144,1.0503267943031491
max/run02,84.18370118141144,1.0440644739899396
max/run02,84.28370118141144,1.0606312672128275
max/run02,84.38370118141144,1.0768691577487586
max/run02,84.48370118141143,1.0775945046446362
max/run02,84.58370118141144,1.1002228804384477
max/run02,84.68370118141144,1.1061089090144027
max/run02,84.78370118141144,1.0921436722210507
max/run02,84.88370118141144,1.107377483360636
max/run02,84.98370118141143,1.1143635309197422
max/run02,85.08370118141144,1.1058499657845535
max/run02,85.18370118141144,1.1169397609513956
