relative_s,off1_prefix_error,off2_prefix_error,off3_prefix_error,on1_prefix_error,on2_prefix_error,on3_prefix_error
5.799863576889038,0.1380232259052326,0.14411218627689829,0.12564611542302387,0.31296057170215436,0.21852617448343692,0.1693460221395997
5.999776840209961,0.1393560243178015,0.14514512702851554,0.12729855249034427,0.3126141999888859,0.21876770671157178,0.1667862253672276
6.199870824813843,0.14014290920890343,0.14676860165730185,0.1286889990862416,0.3126346143339421,0.21832125798642252,0.16561864083817898
6.2998435497283936,0.13986558077494968,0.1457723980075644,0.12822704767264997,0.31271738438713625,0.21844164200721028,0.1664141795303528
6.399824857711792,0.13930578219686846,0.14370064330319832,0.1270093647348872,0.3124481991047036,0.21823715998414486,0.1675400210584824
6.59982442855835,0.1386738542210922,0.1432321047510021,0.1266346257152776,0.3124507444021527,0.2184819858602877,0.16841231244285534
6.699861526489258,0.13927966193423447,0.14443054676416636,0.12716003993842367,0.31325814911557986,0.21914709721269934,0.16979490724975174
6.799699068069458,0.14034929418346517,0.14571722497499523,0.12776095891728836,0.3133601442521313,0.21911750874951746,0.1701078654862064
7.099750280380249,0.14193249969359858,0.14763315414498282,0.1300014762282399,0.3135231558044299,0.21905044876167518,0.16686378139684166
7.299949407577515,0.14071578559799655,0.14508872438860196,0.12834276860217878,0.31319215420793817,0.2202049893845496,0.16757603218095385
7.39982533454895,0.14003458550806527,0.145047189357498,0.12712043980714927,0.31322489949631227,0.2196844651506968,0.1677853674604361
7.5999815464019775,0.13990067146578433,0.14494362478624745,0.12634796603029,0.3129940492390653,0.21889063041991239,0.16708506026613978
7.699847459793091,0.13871981553110302,0.14414128686228628,0.12537627823796774,0.3126700542112145,0.21835204332067923,0.16828131516445413
7.799728870391846,0.1382352999605804,0.14364878134305586,0.12483874206201602,0.31324775636335705,0.2190952591235353,0.1700569738594515
7.899606227874756,0.1396206945530959,0.14530095002890422,0.12501675279482335,0.3124837927095552,0.21867199389987127,0.16743772125760356
7.999637603759766,0.13962456744221263,0.14706064550597633,0.12564802791867594,0.31207349271033946,0.2180942377893241,0.1670297321287257
8.0997896194458,0.14022412508448343,0.14814731362076694,0.12726582732885347,0.31209444564356603,0.2178629885992758,0.1659218081924888
8.199786186218262,0.14067317372539498,0.14837613179418063,0.12756679693500028,0.312981483005423,0.21857907794527703,0.16603546087645488
8.299793004989624,0.1416938198737382,0.1478822178541529,0.12844129217718764,0.3129506429609327,0.21821399452957682,0.16521628906364166
8.399733304977417,0.13909777375834184,0.14499667912174988,0.12629532331549667,0.3121018001516536,0.21744036628911517,0.1652963869421739
8.499871730804443,0.14087229242018137,0.14705030583763326,0.12788498950184174,0.31286019878790294,0.21819723041494493,0.16642826024972218
8.599970817565918,0.14059018808964857,0.14662803213409722,0.12807689589814492,0.3128961332594492,0.21844468513649207,0.16565195393541762
8.69989800453186,0.14158765869795387,0.1473826741904568,0.12933729660969717,0.3134730462156733,0.21892761449982734,0.16634003221153454
8.799778699874878,0.1419874344342001,0.14780121406018507,0.1299305218926818,0.31300208950754943,0.21840948380474115,0.16556602552014932
9.199873208999634,0.1398428980332466,0.14637983921428763,0.13216415423707903,0.31228760196080113,0.21786984327255346,0.164421612113489
9.299945831298828,0.14039239797302822,0.14616936377192463,0.13242300567504392,0.31249919552986055,0.21854736592465268,0.16612723013919037
9.399955749511719,0.14179377926491893,0.1477969720579973,0.13185329459599615,0.3122998005699441,0.2179669336570774,0.1639770047549807
9.499905347824097,0.14381621472897968,0.14921751189926222,0.1326830179185818,0.31301853496336607,0.21858929897785054,0.16459342628651788
9.599793672561646,0.14357945149153037,0.1486577908212493,0.13175732534620954,0.3124045577828231,0.21803801666745104,0.16327916013087174
9.699662685394287,0.14290559481514503,0.14827936763364177,0.13042536766212862,0.31293555385941174,0.2184438196202815,0.16373566676801804
9.799627780914307,0.14120647956720084,0.148337799749682,0.1289369822363312,0.31222486782401243,0.21761799521383354,0.16188749860328217
9.899675130844116,0.1403729662072635,0.14719552393055435,0.1285354863134719,0.31214286669696206,0.21762698859078625,0.16208159163127403
9.999695062637329,0.14134419126184206,0.1481943059956372,0.12991414179810473,0.31204940248779584,0.2175157981781135,0.16121978295644007
10.199734210968018,0.14163333300626915,0.14857578892237883,0.13074891434886146,0.31213863228695254,0.21740592313169504,0.1624173889200278
10.29965591430664,0.1454213882505156,0.1518528087113594,0.13198407147232633,0.31281469666278855,0.21797801823839102,0.16001885400343388
10.699598550796509,0.14170367550272742,0.14846363853048858,0.1298726129948835,0.31310204026037697,0.21788050542807957,0.16571427204857328
10.799702405929565,0.14085312443201076,0.14815781820364135,0.129509832683027,0.31371473294727603,0.21875307306633948,0.16715098726150227
10.899750232696533,0.14121416456863384,0.1487652990067276,0.1302876810841119,0.3131719179584515,0.21856215351597016,0.16707599275853452
10.999716520309448,0.1401258775734648,0.14800826462906874,0.1290701817983314,0.3139550501304874,0.21942764874070383,0.16745128907349416
11.099898099899292,0.13961060785379262,0.1467989351035439,0.1281301681864513,0.31294724840459887,0.21841569856211546,0.16498547998897384
11.199893712997437,0.13912484826672697,0.14632296550712895,0.12781876455965563,0.31229664023639025,0.21773635817344392,0.1633154686409224
11.299728631973267,0.13904014634417466,0.14715837380401173,0.12830388220255307,0.3121656680860552,0.2175295422618395,0.16239141811046018
11.399799823760986,0.139848255674068,0.14793408442518705,0.12854102082249116,0.3120287519051516,0.2173164069008243,0.1630003723277901
11.499737024307251,0.14127676948463033,0.14947131662470411,0.1294791868301875,0.31170779438447077,0.2170777874601712,0.16223680754656344
11.799827814102173,0.14262606973040964,0.15070504054164732,0.12991916158313196,0.31176246195168605,0.21698752717812955,0.16053894452213524
11.899780988693237,0.14375304139307454,0.15136002902092333,0.13117251292051044,0.3139513109381403,0.2191317503229525,0.16176571775274415
11.999725580215454,0.14321201623934054,0.15057439856383814,0.13123923997305953,0.31399803897611567,0.21903628511816758,0.16387075295573408
12.39980173110962,0.14433228184147703,0.15177332619729894,0.13272955519773172,0.3142680996428705,0.21946665931776718,0.16421027261813614
12.599804162979126,0.14842332916107773,0.15652632174415995,0.13677128638918365,0.31801570289905945,0.2231059990966209,0.16733227129701086
12.699775695800781,0.14656592910992322,0.15473377983153588,0.13540581291432693,0.3159847114919345,0.2211134616331991,0.1649580899885755
