run,relative_s,prefix_aligned_error_m
control/run01,60.29880666732788,0.20330863225659793
control/run01,60.39884400367737,0.2062888685164482
control/run01,60.49887442588806,0.2194672091083685
control/run01,60.598881006240845,0.23687295322133667
control/run01,60.698795557022095,0.23479193175959268
control/run01,60.798884868621826,0.24898867688384263
control/run01,60.89888072013855,0.2559396120730599
control/run01,60.99881029129028,0.26077592970591557
control/run01,61.19893956184387,0.2727960565878035
control/run01,61.29888582229614,0.29960240077143707
control/run01,61.39883995056152,0.30796675071250007
control/run01,61.49882888793945,0.31956213909375014
control/run01,61.59883213043213,0.3155939838488852
control/run01,61.69883441925049,0.3274495064165256
control/run01,61.798903942108154,0.3324133382972859
control/run01,61.89890122413635,0.34650501550150853
control/run01,61.998841762542725,0.3576127963138177
control/run01,62.098780393600464,0.36078690138534886
control/run01,62.198747873306274,0.35556175152492003
control/run01,62.29878830909729,0.35790356019928815
control/run01,62.39896321296692,0.3707233211726433
control/run01,62.4988956451416,0.36287751189092105
control/run01,62.59899854660034,0.3547883643127358
control/run01,62.69892501831055,0.3725975274644684
control/run01,62.798924922943115,0.39475307452380426
control/run01,62.89885854721069,0.40882219197921993
control/run01,63.39880895614624,0.42388554625069
control/run01,63.49881839752197,0.4200486356423041
control/run01,63.79879355430603,0.4292225369561957
control/run01,63.89888644218445,0.43671307923992314
control/run01,63.99892544746399,0.4379972036618701
control/run01,64.09888625144958,0.4407016709755972
control/run01,64.2988018989563,0.45170289956606224
control/run01,64.49866437911987,0.4547930247936102
control/run01,64.59873747825623,0.4483071331151107
control/run01,64.69873452186584,0.45257002849440214
control/run01,64.7987449169159,0.44731357297965035
control/run01,64.8987672328949,0.44672375856796925
control/run01,64.9987645149231,0.40560232753978553
control/run01,65.09888339042664,0.4302630249585341
control/run01,65.19877791404724,0.4420060737234972
control/run01,65.29878878593445,0.455246031610963
control/run01,65.49889206886292,0.4675725105463782
control/run01,65.59882664680481,0.4713636514337132
control/run01,65.69877767562866,0.49152827296480245
control/run01,65.7987904548645,0.514020450208381
control/run01,65.99887418746948,0.4731469617757971
control/run01,66.198899269104,0.5052689622773258
control/run01,66.39894199371338,0.47987585653611664
control/run01,66.598717212677,0.4921056974583194
control/run01,66.6986711025238,0.48294565143404705
control/run01,66.79853105545044,0.47135677333640674
control/run01,66.89858293533325,0.46927041370393785
control/run01,66.99868750572205,0.46056455067375535
control/run01,67.09878158569336,0.45302359524523267
control/run01,67.19886088371277,0.6484113777537753
control/run01,67.29885125160217,0.7207928850613533
control/run01,67.69869136810303,0.7303174613556287
control/run01,67.79858374595642,0.7602616822252034
control/run01,67.89859867095947,0.7220650623284243
control/run01,67.9987690448761,0.7193342733351384
control/run01,68.09874725341797,0.7030437964075724
control/run01,68.19873070716858,0.6127710469183165
control/run01,68.29878044128418,0.6793907988216364
control/run01,68.39876556396484,0.6750039132052668
control/run01,68.49853563308716,0.6648864334809319
control/run01,68.79863834381104,0.6289077222954085
control/run01,68.89856600761414,0.612836835827739
control/run01,68.99866819381714,0.6011028237918263
control/run01,69.09871745109558,0.5731970774035156
control/run01,69.1987099647522,0.576772407306248
control/run01,69.29850506782532,0.5207416419004788
control/run01,69.3988037109375,0.48683013655726853
control/run01,69.49858808517456,0.4496370166071459
control/run01,69.59863829612732,0.3848332526334829
control/run01,69.69861483573914,0.3182254177864533
control/run01,69.89860391616821,0.2885425704578463
control/run01,70.0984799861908,0.30882235976296674
control/run01,70.19865560531616,0.27280901557192777
control/run01,70.39879393577576,0.42312158074495093
control/run01,70.49866938591003,0.4594768044655439
control/run01,70.5987560749054,0.527106270572455
control/run01,70.6983802318573,0.5273763028159222
control/run01,70.79870533943176,0.5900888481592392
control/run01,70.89851903915405,0.6355732071337201
control/run01,71.09867310523987,0.632972264591133
control/run01,71.29851412773132,0.6017247456922572
control/run01,71.39859294891357,0.5632650941411461
control/run01,71.49820327758789,0.4225923183734961
control/run01,71.59846067428589,0.3441816071225972
control/run01,71.69858026504517,0.32370683165533687
control/run01,71.79848837852478,0.3348830828069842
control/run01,71.89866995811462,0.30026450914326636
control/run01,71.99845814704895,0.2823176710211024
control/run01,72.09856867790222,0.2907391243250742
control/run01,72.19861721992493,0.3272887104426391
control/run01,72.29825067520142,0.319793213394074
control/run01,72.39865326881409,0.3901371399033491
control/run01,72.49859762191772,0.4229404787360158
control/run01,72.59859991073608,0.4058010746904666
control/run01,72.69816589355469,0.3436804935619995
control/run01,72.7982907295227,0.3023592733698626
control/run01,72.99856328964233,0.18830701504295108
control/run01,73.09859943389893,0.15078177188074027
control/run01,73.19866228103638,0.13076634847469532
control/run01,73.29869246482849,0.14750714533368076
