time_s,gt_x,gt_y,gt_z,est_prism_x,est_prism_y,est_prism_z,err_x,err_y,err_z,err_norm
1.117614598274230957e+02,1.662115201090865568e+01,5.808506413520701983e+01,3.000433452956276525e+01,1.659556878055815332e+01,5.838652725561614432e+01,3.010435894454629135e+01,2.558323035050236172e-02,-3.014631204091244854e-01,-1.000244149835260998e-01,3.186524725069143082e-01
1.118615255355834961e+02,1.658619740185101676e+01,5.782751314685949495e+01,2.998346873848332095e+01,1.657218645281006530e+01,5.813567093125213603e+01,3.005323616695968170e+01,1.401094904095145921e-02,-3.081577843926410765e-01,-6.976742847636074885e-02,3.162673249815948218e-01
1.119616198539733887e+02,1.654405323902337699e+01,5.754754558472628645e+01,2.996480797533736506e+01,1.654400895775496139e+01,5.787590531574828390e+01,3.002428461902987067e+01,4.428126841560242610e-05,-3.283597310219974474e-01,-5.947664369250560412e-02,3.337028409567328047e-01
1.120616619586944580e+02,1.649894454375783326e+01,5.727588665424349301e+01,2.995021497480330197e+01,1.649478943848310308e+01,5.760820919393128747e+01,3.000606347092527315e+01,4.155105274730175324e-03,-3.323225396877944604e-01,-5.584849612197118063e-02,3.370082933749192211e-01
1.121615855693817139e+02,1.645168476280823455e+01,5.701979840687494061e+01,2.994030832973392364e+01,1.644530387339578681e+01,5.733929083490264134e+01,2.998749614908502892e+01,6.380889412447743325e-03,-3.194924280277007256e-01,-4.718781935110527570e-02,3.230213887838419562e-01
1.122615411281585693e+02,1.639684518667835178e+01,5.671401761306655231e+01,2.993245771509560527e+01,1.639731755437664162e+01,5.706379563136249544e+01,2.998298181301561272e+01,-4.723676982898439292e-04,-3.497780182959431272e-01,-5.052409792000744915e-02,3.534085025645393729e-01
1.123614361286163330e+02,1.633577575780170221e+01,5.642277657522078727e+01,2.992657381871224942e+01,1.633934944500945363e+01,5.677161897868558071e+01,2.998906605831426475e+01,-3.573687207751419237e-03,-3.488424034647934491e-01,-6.249223960201533146e-02,3.544137041732842719e-01
1.125614078044891357e+02,1.619701192453809924e+01,5.580192006640311320e+01,2.992224308657481302e+01,1.621912939686076527e+01,5.618442294020850625e+01,2.999733035924590752e+01,-2.211747232266603191e-02,-3.825028738053930510e-01,-7.508727267109449599e-02,3.904301852681367757e-01
1.126615281105041504e+02,1.612372944124996721e+01,5.550425857837097965e+01,2.992116721929880541e+01,1.615492348158772984e+01,5.587695793971663250e+01,2.996105501720752784e+01,-3.119404033776262963e-02,-3.726993613456528465e-01,-3.988779790872243325e-02,3.761235415685364458e-01
1.127614970207214355e+02,1.604464139615000207e+01,5.519244025374550233e+01,2.992197432439712301e+01,1.607716207234705763e+01,5.556745098203361977e+01,2.995769117245802349e+01,-3.252067619705556467e-02,-3.750107282881174342e-01,-3.571684806090047459e-02,3.781088916527928223e-01
1.128615524768829346e+02,1.595874500015387554e+01,5.486805784651725304e+01,2.992449929178024348e+01,1.598917376629597875e+01,5.524893222371655099e+01,2.995868916862914944e+01,-3.042876614210321407e-02,-3.808743771992979532e-01,-3.418987684890595347e-02,3.836145835273044868e-01
1.129616520404815674e+02,1.586506963040783269e+01,5.452930847419396088e+01,2.992531388628038513e+01,1.590407884870467647e+01,5.492464272873878883e+01,2.995052829762465052e+01,-3.900921829684378395e-02,-3.953342545448279566e-01,-2.521441134426538611e-02,3.980535874327518764e-01
1.130615746974945068e+02,1.577253672003574891e+01,5.421342524844062893e+01,2.992847108649823440e+01,1.580826166430035862e+01,5.460169786219725552e+01,2.996160330124063265e+01,-3.572494426460970374e-02,-3.882726137566265834e-01,-3.313221474239824715e-02,3.913178220958615783e-01
1.131614491939544678e+02,1.567665805126965495e+01,5.388725140988557882e+01,2.993027285631868750e+01,1.572145748128843401e+01,5.427308906023807822e+01,2.996214973212272525e+01,-4.479943001877906283e-02,-3.858376503524993950e-01,-3.187687580403775200e-02,3.897355726265837039e-01
1.132614917755126953e+02,1.556367010678326679e+01,5.353665361929106581e+01,2.993432443719192904e+01,1.561689936438054183e+01,5.394130073185603180e+01,2.997702724352869197e+01,-5.322925759727503703e-02,-4.046471125649659939e-01,-4.270280633676293292e-02,4.103610230523317970e-01
1.133614497184753418e+02,1.545178502413342869e+01,5.318738615103718814e+01,2.993657535643246348e+01,1.551695881883116002e+01,5.359589381774546268e+01,2.997399918710829425e+01,-6.517379469773132428e-02,-4.085076667082745416e-01,-3.742383067583077150e-02,4.153633113037235591e-01
1.134615390300750732e+02,1.534204616864839998e+01,5.284264925917378974e+01,2.994002785245721654e+01,1.539976113487490217e+01,5.324624960979440402e+01,2.997947844710617460e+01,-5.771496622650218455e-02,-4.036003506206142788e-01,-3.945059464895805945e-02,4.096103145256055345e-01
1.135615506172180176e+02,1.520816131069048716e+01,5.247631093467466457e+01,2.994368804482976287e+01,1.527491296346606475e+01,5.289877449621543803e+01,2.996577261180301122e+01,-6.675165277557759680e-02,-4.224635615407734690e-01,-2.208456697324834295e-02,4.282744121195918852e-01
1.136615288257598877e+02,1.507984988144098715e+01,5.211803113573770219e+01,2.994651009290302568e+01,1.514844633138325491e+01,5.253583921371594556e+01,2.995728733393321619e+01,-6.859644994226776760e-02,-4.178080779782433751e-01,-1.077724103019050972e-02,4.235389142602822843e-01
1.137615697383880615e+02,1.494358411796300246e+01,5.175731310324471934e+01,2.994941527432688133e+01,1.502245703625976603e+01,5.217360732710903903e+01,2.995677548913636912e+01,-7.887291829676357224e-02,-4.162942238643196902e-01,-7.360214809487786169e-03,4.237640744866016385e-01
1.138615131378173828e+02,1.481322296754393086e+01,5.140495016044902599e+01,2.995240012878569758e+01,1.489673469852126786e+01,5.181855627952408838e+01,2.997711329416759085e+01,-8.351173097733699535e-02,-4.136061190750623950e-01,-2.471316538189327616e-02,4.226759651202781631e-01
1.139614329338073730e+02,1.466642114416643139e+01,5.101287030206151485e+01,2.995821077573690516e+01,1.475613305737142866e+01,5.144273976120437908e+01,2.999012701272744152e+01,-8.971191320499727340e-02,-4.298694591428642298e-01,-3.191623699053636187e-02,4.402892520358811512e-01
